,TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
0,1610612750,2025,00,Zyon Pullin,Zyon,zyon-pullin,,G,6-4,206,"MAR 03, 2001",24.0,1,Florida,1642389,Signed on 09/28/25
1,1610612750,2025,00,Donte DiVincenzo,Donte,donte-divincenzo,0,G,6-4,203,"JAN 31, 1997",28.0,7,Villanova,1628978,Traded from NYK on 10/02/24
2,1610612750,2025,00,Terrence Shannon Jr.,Terrence,terrence-shannon-jr,1,G-F,6-6,215,"JUL 30, 2000",25.0,1,Illinois,1630545,#27 Pick in 2024 Draft
3,1610612750,2025,00,Jaden McDaniels,Jaden,jaden-mcdaniels,3,F,6-9,185,"SEP 29, 2000",25.0,5,Washington,1630183,Draft Rights Traded from OKC on 11/20/20
4,1610612750,2025,00,Rob Dillingham,Rob,rob-dillingham,4,G,6-3,175,"JAN 04, 2005",20.0,1,Kentucky,1642265,Draft Rights Traded from SAS on 06/26/24
5,1610612750,2025,00,Anthony Edwards,Anthony,anthony-edwards,5,G,6-4,225,"AUG 05, 2001",24.0,5,Georgia,1630162,#1 Pick in 2020 Draft
6,1610612750,2025,00,Joe Ingles,Joe,joe-ingles,7,F-G,6-8,220,"OCT 02, 1987",38.0,11,Maccabi Tel Aviv,204060,Signed on 07/06/24
7,1610612750,2025,00,Bones Hyland,Bones,bones-hyland,8,G,6-2,169,"SEP 14, 2000",25.0,4,Virginia Commonwealth,1630538,Signed on 02/27/25
8,1610612750,2025,00,Mike Conley,Mike,mike-conley,10,G,6-0,175,"OCT 11, 1987",37.0,18,Ohio State,201144,Traded from UTA on 02/09/23
9,1610612750,2025,00,Naz Reid,Naz,naz-reid,11,C-F,6-9,264,"AUG 26, 1999",26.0,6,Louisiana State,1629675,Signed on 07/04/19
10,1610612750,2025,00,Tristen Newton,Tristen,tristen-newton,13,G,6-5,190,"APR 26, 2001",24.0,1,Connecticut,1641803,
11,1610612750,2025,00,Jules Bernard,Jules,jules-bernard,14,G,6-6,210,"JAN 21, 2000",25.0,1,UCLA,1631262,Signed on 09/28/25
12,1610612750,2025,00,Joan Beringer,Joan,joan-beringer,19,F,6-10,230,"NOV 11, 2006",18.0,R,,1642866,#17 Pick in 2025 Draft
13,1610612750,2025,00,Jaylen Clark,Jaylen,jaylen-clark,22,G,6-4,205,"OCT 13, 2001",23.0,1,UCLA,1641740,#53 Pick in 2023 Draft
14,1610612750,2025,00,Alize Johnson,Alize,alize-johnson,24,F,6-8,212,"APR 22, 1996",29.0,5,Missouri State,1628993,Signed on 09/28/25
15,1610612750,2025,00,Enrique Freeman,Enrique,enrique-freeman,25,F,6-7,220,"JUL 29, 2000",25.0,1,Akron,1642402,Signed on 08/01/25
16,1610612750,2025,00,Rudy Gobert,Rudy,rudy-gobert,27,C,7-1,258,"JUN 26, 1992",33.0,12,Cholet,203497,Traded from UTA on 07/06/22
17,1610612750,2025,00,Julius Randle,Julius,julius-randle,30,F-C,6-9,250,"NOV 29, 1994",30.0,11,Kentucky,203944,Traded from NYK on 10/02/24
18,1610612750,2025,00,Johnny Juzang,Johnny,johnny-juzang,33,G,6-5,226,"MAR 17, 2001",24.0,3,UCLA,1630548,Signed on 09/15/25
19,1610612750,2025,00,Leonard Miller,Leonard,leonard-miller,33,F,6-10,220,"NOV 26, 2003",21.0,2,NBA G League Ignite,1631159,Draft Rights Traded from SAS on 06/23/23
20,1610612750,2025,00,Rocco Zikarsky,Rocco,rocco-zikarsky,44,C,7-3,227,"JUL 11, 2006",19.0,R,,1642911,Draft Rights Traded from LAL on 07/06/25
